,popularity,budget,revenue,vote_average,release_month
137,0.266736529474956,0.13860090517758755,0.039985858782197986,6,8
138,0.25204757389241045,0.23274313997302826,0.3091069037037333,6,2
139,0.2510240673797136,0.46809872696162996,0.023082169706472665,7,4
140,0.2465052982530114,0.8682032248422529,0.09437341297812486,5,5
141,0.24641040561720745,0.609312079154791,0.0,4,2
142,0.24091360568186784,0.6563831965525113,0.02517435297701174,6,9
143,0.22629437951221304,0.2562786986718884,0.0,6,9
144,0.2137073109712925,0.16213646387644773,0.002061239600191284,7,10
145,0.21186069421512055,0.06799422908100704,0.002499613656213896,5,7
146,0.21175094618265725,0.2233289164934842,0.009137331142917421,6,9
147,0.2089948153452973,0.23274313997302826,0.03895642359223127,7,3
148,0.20872196112094063,0.3504209334673291,0.01085981538833702,5,10
149,0.20871953575005778,0.05010720446987331,0.0,7,10
150,0.20393579485436952,0.020923111683286696,0.051932297807605506,7,11
151,0.20258941084285095,0.30334981606960876,0.0064165351366237845,4,7
152,0.2002004205229306,0.1856720225753079,0.005076124508322848,7,9
153,0.20010704374392865,0.3268853747684689,0.04427332415382839,5,2
154,0.1979493731719904,0.09152978777986721,0.0005144731230902927,5,6
155,0.18222053982328626,0.1856720225753079,0.1293942525370503,5,9
156,0.18145957970869236,0.07505489669066509,0.23048928000330032,5,1
157,0.1775426057323762,0.1856720225753079,0.0,5,5
158,0.17483801402628366,0.8211321074445326,0.05188287853345648,5,3
159,0.17269459250828373,0.04445867038214687,0.00016333239079471904,6,4
160,0.16966287890432385,0.16213646387644773,0.0,6,11
161,0.16956556089763705,0.2798142573707486,0.0,6,7
162,0.1653317728497071,0.06799422908100704,0.0,5,3
163,0.16415243625776674,0.13860090517758755,0.0,6,4
164,0.15861864941645878,0.23274313997302826,0.011989645837332658,5,11
165,0.14710905189038562,0.49163428566049017,0.0,5,1
166,0.14248265693074288,0.46809872696162996,0.0,4,3
167,0.14141094617174307,0.12212601408838543,0.0,6,3
168,0.13975381151581862,0.20920758127416808,0.07755219721456152,7,1
169,0.1363528351948965,0.30334981606960876,0.005920490880061056,6,9
170,0.13171734509444183,0.11506534647872739,0.00839000213685332,6,10
171,0.12999230005378867,0.23274313997302826,0.0,5,2
172,0.12845249271433745,0.13860090517758755,0.0003263591917231012,8,9
173,0.1254510962464172,0.06799422908100704,0.012176857379800432,5,2
174,0.12472045326786288,0.020923111683286696,0.0,6,1
175,0.12160779291067729,0.00792028035557522,0.0027730195168631623,4,5
176,0.11925215144040048,0.04328189244720386,0.0,6,4
177,0.11897929721604411,0.020923111683286696,0.0,4,10
178,0.11169196722620581,0.11506534647872739,0.0,4,5
179,0.11127995734742767,0.13860090517758755,0.0,5,8
180,0.11063117063618026,0.10094401125941128,0.0,7,9
181,0.11059206153068918,0.23274313997302826,6.281489581927167e-05,5,7
182,0.10155937401905117,0.04445867038214687,0.010071911238373175,6,9
183,0.0994377808390001,0.6328476378536512,0.0,5,2
184,0.09023410468009876,0.11506534647872739,0.017410349883762083,6,9
185,0.12225263839423955,0.07976200843043713,0.0,6,1
186,0.08743734888044578,0.013862444073628641,0.0,5,3
187,0.0871560058579983,0.009155332333856608,0.0,5,1
188,0.08551766782641841,0.04445867038214687,0.0,6,8
189,0.0836504354177395,0.020923111683286696,0.0,5,10
190,0.07900645651919383,0.46809872696162996,0.0,7,11
191,0.07842345799315234,0.011508888203742625,0.025480629521754155,6,6
192,0.07493274294955297,0.1739042432258778,0.0,5,5
193,0.07342931617334927,0.03269089103271678,0.0,7,9
194,0.07305247417237705,0.03269089103271678,0.0,4,9
195,0.06216164939287207,0.012685666138685632,0.0,6,7
196,0.060165265984664505,0.056226449731576957,0.0,5,8
197,0.04098664572601446,0.22097536062359815,0.0,5,10
198,0.02631133285468639,0.06799422908100704,0.0,7,9
199,0.0766514213916378,0.07740845256055111,0.0,7,3
200,0.22128629180983178,0.06799422908100704,0.24371732697637577,7,8
201,0.04502791996009295,0.020923111683286696,0.0,6,3
202,0.04294179782920817,0.027983779292944745,0.0,5,12
203,0.04148505944250546,0.06799422908100704,0.0,4,8
204,0.02510107278398562,0.04210511451226085,0.0,7,4
205,0.02273542665881574,0.31511759541903883,0.0006747208538224582,6,9
206,0.015202527867056692,0.020923111683286696,0.0,7,7
207,0.01671292758454949,0.04445867038214687,0.0,4,8
208,7.563524253072172,3.880754738296355,2.2353089089156244,8,11
209,4.338408846346267,3.998432531790656,2.780193325259618,8,7
210,3.932105258913496,3.998432531790656,2.5697108376418236,8,3
211,3.4627123177250407,0.46809872696162996,0.2830837011718854,7,10
212,3.255421325425169,2.9393323903419484,2.7039318641417904,7,11
213,3.0843083779040708,5.88127722769947,3.43382268647807,7,12
214,2.634612783171904,3.880754738296355,2.3444331195756067,8,10
215,2.4585966452391212,0.3268853747684689,0.8396736187051417,8,11
216,2.163478122517974,0.7975965487456724,1.2522708207702717,7,9
217,2.0937108132068456,0.4210276095639096,0.3710763150518734,7,10
218,1.9516989813988,1.433056633614897,1.3278072501567528,8,10
219,1.9447536287034883,1.5978055445069184,0.761522418615286,7,10
220,1.9056063236209966,2.9864035077396682,1.2562414074263852,6,12
221,1.8626554306509764,1.997910042387541,1.0380991839777356,7,3
222,1.8345996497885713,5.88127722769947,2.6820004739684444,8,5
223,1.8026626691703773,0.9388099009388334,1.6658604672708424,6,7
224,1.7542340760607225,2.9393323903419484,1.7156174613642652,6,8
225,1.7282483492471015,0.9388099009388334,0.45324193417019987,5,7
226,1.6739679425390832,0.19743980192473798,0.13912326318399432,8,10
227,1.510601326447463,4.939854879745063,0.8826154374788917,6,6
228,1.494544764858171,0.7034543139502316,0.6277186804705646,8,2
229,1.4489474890832543,0.07505489669066509,0.0503076167001133,8,10
230,1.3495339619530857,3.998432531790656,2.546102862820982,7,6
231,1.2563700092461205,1.291843281421736,0.6914626413869983,7,9
232,1.2443874643978294,0.9858810183365538,0.3834087104832895,6,11
233,1.2432639113362018,4.704499292756461,2.537177596664603,7,4
234,1.2094521190253187,4.186717001381537,1.332160622274615,8,5
235,1.2090819467942753,1.0329521357342741,0.04064408137841315,6,12
236,1.170834757480799,1.3812784044774045,1.9496900342126082,8,12
237,1.1558781015870234,3.2923657708248504,0.9636212999123708,6,12
238,1.118242712078826,3.7630769448020542,1.9021210024441841,6,5
239,1.0857166695073825,4.233788118779257,2.7266179534297414,7,5
240,1.0829011170833849,0.3504209334673291,0.11704494180773872,6,8
241,1.0575214298191953,0.11506534647872739,0.368612487766595,5,10
242,1.057458370176233,3.410043564319152,2.1899038920122034,8,6
243,1.02854643339207,0.04445867038214687,0.04853486112409384,7,8
244,1.0141485223155042,2.115587835881842,0.7412263548623056,6,8
245,1.0085547075448378,1.409521074916037,1.6867147430447234,8,2
246,0.9943508261389256,0.30334981606960876,0.0,6,10
247,0.9881761350417405,2.233265629376143,0.4104920833553078,5,12
248,0.960796729484379,0.3504209334673291,0.4357421722867225,8,11
249,0.9546299208425642,0.39749205086504946,0.49117736404312506,6,8
250,0.9178973756456263,1.6448766619046387,0.7748651732386598,6,10
251,0.9113030953856532,3.104081301233969,1.3429851114744036,6,11
252,0.9079742738485053,1.1741654879274352,0.7654212635563085,6,12
253,0.9028637142263102,2.5862990098590455,1.2136593254481123,6,3
254,0.8733984897094244,0.5857765204559309,0.2408064540732206,6,8
255,0.8500627837570246,1.1741654879274352,0.6774805604066738,7,6
256,0.8418701840850438,0.6563831965525113,0.19119715335978585,6,9
257,0.8248525692832964,1.291843281421736,0.9318953159115901,7,11
258,0.8160081511864642,0.16213646387644773,0.00848562300361758,6,9
259,0.8098413425446495,0.2562786986718884,0.16526276602862017,7,5
260,0.7913178755958152,0.20920758127416808,0.39109336087618873,7,7
261,0.7884450237847028,0.37395649216618926,0.07076355428563656,4,10
262,0.7866793537817567,0.09152978777986721,0.1594424115549954,8,6
263,0.7807508378292132,0.46809872696162996,0.043167516663501736,6,12
264,0.7725673332980443,2.3509434228704436,0.8750655701929215,6,7
265,0.7657083844404455,2.9393323903419484,1.3037451400331355,6,3
266,0.7645933201769091,1.1741654879274352,0.3009858422203058,7,10
267,0.7555603294939107,0.2798142573707486,0.0,4,5
268,0.7409653570330876,0.9388099009388334,0.4439847219203059,7,5
269,0.7200901898416616,0.4210276095639096,0.9640727532146727,6,5
270,0.715529886238585,0.2562786986718884,0.28356885564368184,7,8
271,0.6980335638587725,1.0564876944331343,0.30978056757613565,7,7
272,0.6950937111770126,0.2798142573707486,1.097072168045671,8,5
273,0.6561674180162492,0.5857765204559309,0.5536490932280251,6,1
274,0.6545587907779882,0.46809872696162996,0.03994589841320582,6,12
275,0.648900097336197,1.409521074916037,0.1817328806068118,6,1
276,0.6474651872874431,1.1741654879274352,0.8010394809714739,7,1
277,0.6412519934274875,0.12683312582815748,0.010785524694243076,7,8
278,0.6373920156669259,0.16213646387644773,0.0,5,10
279,0.5931714410395673,0.2939355925900647,0.06708014301003193,7,9
280,0.5880366277085405,2.8216545968476474,0.8606108926867195,6,1
281,0.5770275660984812,2.3509434228704436,0.37044415387849444,6,4
282,0.5756984628545051,0.9388099009388334,0.7074628054880374,6,4
283,0.5740819531608737,3.410043564319152,0.9811679177102949,7,2
284,0.5577443517204944,1.5271988684103377,0.14167727183641618,6,8
285,0.5489144858489614,2.4215500989670242,1.7982649058224323,6,3
286,0.5471748885830092,0.9388099009388334,0.610593755117136,6,11
287,0.5392642382761967,1.6448766619046387,0.557194712235311,6,1
288,0.5362707242636467,1.5271988684103377,0.5876059443710384,7,12
289,0.5316382658767962,0.46809872696162996,0.24011421033694486,8,12
290,0.5264819273791812,0.11271179060884137,0.012561792756137967,8,5
291,0.5016273329111977,0.39749205086504946,0.0,6,10
292,0.4996882488901017,0.3504209334673291,0.18875222231377176,7,12
293,0.49649282275153117,3.057010183836249,0.423625321971146,5,2
294,0.4938761507399534,0.609312079154791,0.1291610191607122,7,10
295,0.48110050961286654,1.5271988684103377,0.4811128336988177,6,12
296,0.468077783827054,1.1741654879274352,0.35030343763286004,7,10
297,0.4672704384943225,0.30334981606960876,0.19714944715699534,7,10
298,0.46686934278451864,1.550734427109198,0.7308186542884516,6,3
299,0.4389706046867958,0.5151698443593503,0.3195420965800328,7,8
300,0.43625358295493,1.409521074916037,0.38919842687643286,7,9
301,0.42371108060398777,0.23274313997302826,0.10384127371564716,7,12
302,0.42239804544211274,0.4210276095639096,0.9584261715197466,5,8
303,0.3996705012386672,0.09152978777986721,0.0021603262155572957,6,3
304,0.39848328219135654,1.1741654879274352,0.577392976445539,6,8
305,0.39745340908009136,0.5857765204559309,0.0,4,9
306,0.39517507630671556,0.6563831965525113,0.0,6,2
307,0.37586518284901405,1.1741654879274352,0.543467442871063,6,7
308,0.3677398872190413,0.8211321074445326,0.0629461844161998,5,3
309,0.3608666893075038,0.020923111683286696,0.0,7,10
310,0.34724489691355187,0.3080569278093808,0.19352975676128428,6,9
311,0.3460691983779362,0.11506534647872739,0.1502696212020582,8,12
312,0.34536826619270067,0.11506534647872739,0.1441665134130491,6,8
313,0.34432202182797417,0.5622409617570707,0.043488314119657506,6,5
314,0.3264427940199813,0.46809872696162996,0.12251608256281332,7,2
315,0.3187131370153252,0.28569814704546365,0.00825244715007784,6,5
316,0.3153436905158843,0.5622409617570707,0.2523145082570808,6,6
317,0.31469672283279926,0.3504209334673291,0.03273304641735668,7,11
318,0.3111265768927762,0.3504209334673291,0.0002128667105404794,6,5
319,0.30832466717999646,0.15036868452701765,0.9177540046350297,6,10
320,0.29977553798819007,1.5271988684103377,0.25581320304159694,5,1
321,0.2992192185418634,0.1856720225753079,0.09365100572445426,6,1
322,0.29729680894559246,0.6328476378536512,0.10365300878693424,6,4
323,0.29666469665916684,0.6563831965525113,0.2476961501781808,6,4
324,0.29308454606425066,0.04445867038214687,0.02400308094696592,6,5
325,0.29253944395825865,0.46809872696162996,0.36140650974515104,5,7
326,0.2891314946960474,0.23274313997302826,0.0,4,9
327,0.2861443472820657,0.06799422908100704,0.0,4,2
328,0.28020703936007074,1.409521074916037,0.11073221734629701,6,2
329,0.27749820325493263,0.11506534647872739,0.008510357806916377,7,9
330,0.2704300661586603,0.5269376237087804,0.05579719710724017,7,12
331,0.2697764287056469,0.11506534647872739,0.024567429931417292,5,9
332,0.26539529937656414,0.6563831965525113,0.3618692698725073,6,10
333,0.2652594786071071,0.4633916152218579,0.1484674930471214,6,9
334,0.26345197095642625,0.37395649216618926,0.008736235455413011,6,5
335,0.2511983909119413,0.20920758127416808,0.0,6,11
336,0.24396866348057825,0.19743980192473798,0.02696381173560769,5,9
337,0.24150812471960437,0.9388099009388334,0.24212429059833646,7,6
338,0.24120434701648763,0.2915820367201787,0.17617321945539666,6,2
339,0.23807470906311953,0.5857765204559309,0.1377226189954509,7,5
340,0.2356035593045322,0.12683312582815748,0.019713418923472788,6,1
341,0.23525460906871642,0.1550757962667897,0.005143454943814109,7,1
342,0.22918905966127393,0.3104104836792668,0.019342943340575333,6,3
343,0.22757740070940852,0.13860090517758755,0.012529641107024427,6,3
344,0.22424948868634215,0.5151698443593503,0.24375308818108699,6,2
345,0.22037768724272502,0.13860090517758755,5.418288088897913e-05,6,2
346,0.2196000527033093,0.07976200843043713,0.01853429503144956,7,2
347,0.21881696107940646,0.19743980192473798,0.002770822865000434,6,1
348,0.21632610518239306,0.3504209334673291,0.1083152963079139,6,8
349,0.20843576735672714,0.7034543139502316,0.0,6,5
350,0.20829752121638653,0.04445867038214687,0.0001739705133181408,5,5
351,0.20600312036090973,0.020923111683286696,0.0,7,4
352,0.20539829349691976,0.12683312582815748,0.0,6,4
353,0.2033394567884706,0.3504209334673291,0.0,4,12
354,0.20209857641036985,0.0020946647241985553,0.06411946614901363,5,4
355,0.20045023372389686,0.49163428566049017,0.0,5,5
356,0.19987723985274847,0.3504209334673291,0.11344522260858651,6,7
357,0.19561222515469745,0.15036868452701765,0.049848663862974076,5,12
358,0.19419914344389205,0.7034543139502316,0.0,6,7
359,0.1922400501130132,0.15272224039690366,0.005586901791617912,7,8
360,0.1912802095859992,0.11506534647872739,0.008811220018262287,6,10
361,0.18812631792380005,0.11506534647872739,0.0,5,9
362,0.1863327561556974,0.020923111683286696,3.349983970031899e-05,5,9
363,0.182393347498712,0.04445867038214687,0.016664714205074975,7,4
364,0.18128495300510428,0.8446676661433927,0.1884753650852203,7,9
365,0.17861037526369059,0.020923111683286696,0.09527689121553733,5,12
366,0.17380238065917095,1.1741654879274352,0.2889913500872105,6,3
367,0.16996089635159345,0.46809872696162996,0.0,5,10
368,0.1692772449339005,0.063287117341235,0.006567323962199099,5,9
369,0.16659508790847716,0.011508888203742625,0.0,3,5
370,0.1659981434998575,0.13860090517758755,0.003670389552123778,6,9
371,0.16363219420332722,0.2798142573707486,0.3643097213305984,6,4
372,0.16307587475700058,0.11506534647872739,0.0,5,3
373,0.16231612732784823,0.23274313997302826,0.0,5,4
374,0.14998584492918313,1.6448766619046387,0.22031034759856105,4,1
375,0.14860126132625467,0.11506534647872739,0.0,6,4
376,0.14678920610516785,0.7034543139502316,0.09100245835291246,6,7
377,0.14524242582442753,0.4210276095639096,0.0,5,8
378,0.14234926153216865,0.05387289386169093,0.0003173568737783063,5,8
379,0.13917717958834544,0.07152456288583606,0.0,5,10
380,0.13501463681010856,0.12683312582815748,0.017975874490405126,5,9
381,0.13437161035470868,0.06093356147134899,0.0,6,1
382,0.13028091918888565,0.025630223423058728,0.0,5,8
383,0.12440576139577186,0.1856720225753079,0.0,6,1
384,0.12335011871887303,0.13860090517758755,0.00011594798563801114,6,1
385,0.12201495204768911,0.020923111683286696,0.0014200940847420049,7,1
386,0.12127945832736844,0.004871860650664056,0.0004356596989745605,6,4
387,0.1211387868161447,0.7034543139502316,0.0,6,2
388,0.1205057650156379,0.16213646387644773,0.05255688035229932,7,9
389,0.11677857631092967,0.11506534647872739,0.037496620800739955,6,3
390,0.115604393632116,0.30334981606960876,0.16286142288307043,6,7
391,0.1134894702219936,0.07976200843043713,0.0,5,3
392,0.11067543365479807,0.056226449731576957,0.0,5,10
393,0.1086720773053014,0.5857765204559309,0.0,4,3
394,0.10595687460159495,0.5857765204559309,0.14082706330546857,6,12
395,0.1046241333012942,0.04445867038214687,0.0,5,3
396,0.10323075772891424,0.2962891484599507,0.012331514613566082,7,5
397,0.10283299690407471,0.09152978777986721,0.008504267580639028,6,4
398,0.10277024043247276,0.11506534647872739,0.0,5,12
399,0.10028969236171278,0.03269089103271678,0.0,5,10
400,0.09987192222708711,0.00505842702446992,0.0,6,7
401,0.09635513444649368,0.009155332333856608,0.05392762347121538,5,3
402,0.09583489239205419,0.11506534647872739,0.00027015222736650243,6,3
403,0.09271040835181316,0.23274313997302826,0.0,6,3
404,0.09074676745052836,0.39749205086504946,0.10709666503893565,6,3
405,0.08552706613859068,0.16213646387644773,0.13098651235731162,4,1
406,0.08203210669594577,0.11506534647872739,0.0,5,3
407,0.0618348306663652,0.020923111683286696,0.0,6,10
408,0.07722411209142582,0.06799422908100704,0.0,5,12
409,0.22748735881537127,0.11506534647872739,0.014430262673469044,6,9
410,0.07254314628691179,0.11506534647872739,0.0,7,10
411,0.09711670090380842,0.16213646387644773,0.0,5,8
412,0.06695236322984943,0.23274313997302826,0.0,5,3
413,0.06571421139399224,0.13860090517758755,0.0,5,7
414,0.11371593922820941,0.2798142573707486,0.0,5,9
415,0.17147463095405058,0.04445867038214687,0.0,5,9
416,0.058601811279102405,0.09152978777986721,0.0,5,2
417,0.048472249785551744,0.0010746336101899556,0.0,4,9
418,0.05757921428048675,0.1856720225753079,0.0001908534546395293,5,2
419,0.05633408950334043,0.019746333748343683,0.0,5,4
420,0.055598292611659376,0.13860090517758755,0.0,6,6
421,0.05513413725889312,0.15978290800656172,0.0,6,8
422,0.04561940728422552,0.13624734930770155,0.08268902265586356,5,6
423,0.027916322036622736,0.009155332333856608,0.0,5,6
424,0.0391030420638742,0.1856720225753079,0.0,5,3
425,0.03600887515967278,0.0009178867892555467,0.0,7,3
426,0.035477112593538224,0.030337335162830763,0.0,2,8
427,0.03381239865360386,0.4210276095639096,0.0,5,9
428,0.030881034769935083,0.37395649216618926,0.0,7,10
429,0.05169071694751553,0.06799422908100704,0.0,4,5
430,0.027036821920113988,0.16213646387644773,0.0,5,10
431,0.02284274932039592,0.04445867038214687,0.0,6,4
432,0.02283274466550285,0.020923111683286696,0.0,5,1
433,0.010426972598099129,0.015039222008571652,0.0,8,3
434,0.020504994960382477,0.06799422908100704,0.0,5,4
435,0.03989159077226416,0.0020946647241985553,0.0,4,10
436,0.011017853579510902,0.07387811875572209,0.0,3,10
437,0.0051226864766109655,0.19743980192473798,0.0,5,12
438,0.0012578579742829438,0.05597697280936904,0.0,6,9
439,3.6492178815561642,0.2562786986718884,2.7876914507884547,8,3
440,0.7210482113405128,0.3268853747684689,0.6666844623030554,6,7
441,0.5209296470848891,0.025630223423058728,0.2560335045738266,7,6
442,0.35729836239564317,0.09152978777986721,0.13752056297582896,8,4
